Height/width [cm];Load (UDL) [kN];Displ. [cm];Beam lenght [m]
75.401198;15.08024;0.291728;7.54012
51.213937;10.242787;0.135772;5.121394
95.595682;19.119136;0.467088;9.559568
80.24315;16.04863;0.330029;8.024315
69.044831;13.808966;0.245034;6.904483
91.811014;18.362203;0.431095;9.181101
99.147129;19.829426;0.502175;9.914713
82.254233;16.450847;0.346631;8.225423
76.669312;15.333862;0.301531;7.666931
62.694255;12.538851;0.202447;6.269426
76.368259;15.273652;0.299189;7.636826
80.224536;16.044907;0.329877;8.022454
62.871263;12.574253;0.203579;6.287126
72.96676;14.593352;0.273364;7.296676
82.326314;16.465263;0.347234;8.232631
96.322532;19.264506;0.474165;9.632253
79.841067;15.968213;0.326759;7.984107
63.551679;12.710336;0.20796;6.355168
76.774613;15.354923;0.302352;7.677461
70.610253;14.122051;0.256156;7.061025
93.074656;18.614931;0.442952;9.307466
58.752347;11.750469;0.178056;5.875235
83.955318;16.791064;0.360993;8.395532
82.045557;16.409111;0.34489;8.204556
86.779337;17.355867;0.385478;8.677934
53.828394;10.765679;0.149788;5.382839
51.335256;10.267051;0.136407;5.133526
85.113241;17.022648;0.370935;8.511324
99.424786;19.884957;0.504971;9.942479
91.002566;18.200513;0.423594;9.100257
91.617941;18.323588;0.429298;9.161794
66.853434;13.370687;0.229879;6.685343
69.493951;13.89879;0.2482;6.949395
97.249924;19.449985;0.483273;9.724992
97.357622;19.471524;0.484336;9.735762
92.691773;18.538355;0.439342;9.269177
75.723561;15.144712;0.294205;7.572356
57.411101;11.48222;0.170114;5.74111
99.149191;19.829838;0.502195;9.914919
81.377678;16.275536;0.339345;8.137768
99.188399;19.83768;0.50259;9.91884
96.518075;19.303615;0.476078;9.651808
71.364926;14.272985;0.261606;7.136493
97.824008;19.564802;0.488954;9.782401
87.75355;17.55071;0.394111;8.775355
88.835958;17.767192;0.403815;8.883596
75.348757;15.069751;0.291327;7.534876
73.386365;14.677273;0.276487;7.338637
69.861312;13.972262;0.250804;6.986131
67.248023;13.449605;0.232573;6.724802
76.622477;15.324495;0.301166;7.662248
73.824805;14.764961;0.279769;7.382481
59.965695;11.993139;0.185397;5.99657
62.123542;12.424708;0.198819;6.212354
86.513793;17.302759;0.383141;8.651379
66.648851;13.32977;0.228489;6.664885
67.258619;13.451724;0.232645;6.725862
63.550124;12.710025;0.20795;6.355012
93.463813;18.692763;0.446636;9.346381
65.216437;13.043287;0.218874;6.521644
90.475758;18.095152;0.418741;9.047576
64.033888;12.806778;0.211093;6.403389
82.829446;16.565889;0.351455;8.282945
85.666746;17.133349;0.375735;8.566675
71.076314;14.215263;0.259515;7.107631
59.514824;11.902965;0.182652;5.951482
60.730585;12.146117;0.190101;6.073058
65.621338;13.124268;0.221571;6.562134
75.609138;15.121828;0.293325;7.560914
89.634541;17.926908;0.41105;8.963454
70.598971;14.119794;0.256075;7.059897
72.429967;14.485993;0.269395;7.242997
64.402488;12.880498;0.213503;6.440249
95.396935;19.079387;0.465162;9.539694
71.421854;14.284371;0.262019;7.142185
96.556581;19.311316;0.476456;9.655658
87.387421;17.477484;0.390855;8.738742
86.13131;17.226262;0.379788;8.613131
94.292008;18.858402;0.454527;9.429201
97.943379;19.588676;0.49014;9.794338
78.479637;15.695927;0.315806;7.847964
77.948891;15.589778;0.311587;7.794889
65.251929;13.050386;0.21911;6.525193
82.176763;16.435353;0.345984;8.217676
64.380089;12.876018;0.213356;6.438009
67.793136;13.558627;0.236319;6.779314
56.887739;11.377548;0.167064;5.688774
57.370409;11.474082;0.169876;5.737041
60.736131;12.147226;0.190135;6.073613
80.708771;16.141754;0.333837;8.070877
75.433154;15.086631;0.291974;7.543315
62.173437;12.434687;0.199135;6.217344
63.947288;12.789458;0.210528;6.394729
83.932754;16.786551;0.3608;8.393275
90.90192;18.180384;0.422664;9.090192
85.154511;17.030902;0.371292;8.515451
63.688629;12.737726;0.208847;6.368863
85.69818;17.139636;0.376009;8.569818
76.747694;15.349539;0.302142;7.674769
78.238726;15.647745;0.313887;7.823873
78.105374;15.621075;0.312828;7.810537
59.727419;11.945484;0.183944;5.972742
97.777227;19.555445;0.48849;9.777723
80.226772;16.045354;0.329896;8.022677
96.649052;19.32981;0.477362;9.664905
54.19251;10.838502;0.151795;5.419251
59.422317;11.884463;0.182091;5.942232
64.56876;12.913752;0.214595;6.456876
90.701688;18.140338;0.420819;9.070169
89.957212;17.991442;0.413992;8.995721
79.261429;15.852286;0.322073;7.926143
81.127309;16.225462;0.337278;8.112731
69.258117;13.851623;0.246535;6.925812
95.520434;19.104087;0.466358;9.552043
86.736801;17.34736;0.385103;8.67368
62.526867;12.505373;0.20138;6.252687
98.781959;19.756392;0.498508;9.878196
50.652684;10.130537;0.132852;5.065268
71.286657;14.257331;0.261038;7.128666
53.283178;10.656636;0.146808;5.328318
52.627085;10.525417;0.143262;5.262708
53.360176;10.672035;0.147227;5.336018
54.885207;10.977041;0.155649;5.488521
94.900368;18.980074;0.460367;9.490037
64.201387;12.840277;0.212186;6.420139
58.425534;11.685107;0.176104;5.842553
58.482679;11.696536;0.176445;5.848268
80.469734;16.093947;0.331879;8.046973
54.495016;10.899003;0.153472;5.449502
86.267342;17.253468;0.380979;8.626734
82.867952;16.57359;0.351779;8.286795
51.689241;10.337848;0.138269;5.168924
59.383616;11.876723;0.181857;5.938362
66.053282;13.210656;0.224467;6.605328
69.838005;13.967601;0.250639;6.983801
68.752218;13.750444;0.242983;6.875222
80.171664;16.034333;0.329447;8.017166
85.025157;17.005031;0.370174;8.502516
85.52771;17.105542;0.374527;8.552771
60.187579;12.037516;0.186756;6.018758
58.370819;11.674164;0.175779;5.837082
92.31898;18.463796;0.435842;9.231898
66.66872;13.333744;0.228624;6.666872
70.77892;14.155784;0.257369;7.077892
51.447341;10.289468;0.136995;5.144734
94.305844;18.861169;0.454659;9.430584
92.91532;18.583064;0.441448;9.291532
68.426854;13.685371;0.240711;6.842685
97.195953;19.439191;0.48274;9.719595
78.375053;15.675011;0.314972;7.837505
86.372552;17.27451;0.381901;8.637255
63.035945;12.607189;0.204635;6.303595
64.411524;12.882305;0.213562;6.441152
73.464515;14.692903;0.27707;7.346452
75.611641;15.122328;0.293344;7.561164
74.745198;14.94904;0.286721;7.47452
54.842212;10.968442;0.155409;5.484221
52.876859;10.575372;0.144607;5.287686
66.025385;13.205077;0.224279;6.602539
88.223518;17.644704;0.39831;8.822352
95.709831;19.141966;0.468196;9.570983
78.952583;15.790517;0.31959;7.895258
60.073744;12.014749;0.186058;6.007374
54.434346;10.886869;0.153135;5.443435
57.08926;11.417852;0.168235;5.708926
77.572189;15.514438;0.308609;7.757219
71.743693;14.348739;0.264363;7.174369
53.204835;10.640967;0.146383;5.320483
75.682428;15.136486;0.293888;7.568243
67.984583;13.596917;0.237641;6.798458
82.355202;16.47104;0.347476;8.23552
63.756803;12.751361;0.20929;6.37568
65.124973;13.024995;0.218268;6.512497
61.099078;12.219816;0.192388;6.109908
94.91236;18.982472;0.460482;9.491236
60.308105;12.061621;0.187496;6.030811
86.691455;17.338291;0.384704;8.669146
84.106287;16.821257;0.362281;8.410629
93.453026;18.690605;0.446533;9.345303
69.895542;13.979108;0.251048;6.989554
65.510215;13.102043;0.22083;6.551021
90.055825;18.011165;0.414893;9.005582
83.273782;16.654756;0.355204;8.327378
76.119963;15.223993;0.297265;7.611996
99.89479;19.978958;0.509723;9.989479
69.832007;13.966401;0.250596;6.983201
87.277717;17.455543;0.389882;8.727772
85.919101;17.18382;0.377934;8.59191
90.441641;18.088328;0.418428;9.044164
95.092808;19.018562;0.462222;9.509281
63.910006;12.782001;0.210285;6.391001
77.294805;15.458961;0.306426;7.729481
68.999772;13.799954;0.244718;6.899977
97.304192;19.460838;0.483809;9.730419
64.477748;12.89555;0.213997;6.447775
79.418236;15.883647;0.323337;7.941824
82.245236;16.449047;0.346556;8.224524
62.234374;12.446875;0.199521;6.223437
63.68966;12.737932;0.208854;6.368966
73.875153;14.775031;0.280147;7.387515
72.562151;14.51243;0.27037;7.256215
89.710485;17.942097;0.411741;8.971049
92.744426;18.548885;0.439838;9.274443
79.21137;15.842274;0.32167;7.921137
96.019851;19.20397;0.471211;9.601985
72.61575;14.52315;0.270765;7.261575
97.910972;19.582194;0.489818;9.791097
53.312446;10.662489;0.146968;5.331245
78.552156;15.710431;0.316385;7.855216
65.303536;13.060707;0.219453;6.530354
88.053743;17.610749;0.39679;8.805374
70.735925;14.147185;0.25706;7.073592
59.423833;11.884767;0.182101;5.942383
96.129843;19.225969;0.472284;9.612984
72.713303;14.542661;0.271486;7.27133
55.654006;11.130801;0.159984;5.565401
95.678801;19.13576;0.467894;9.56788
83.953782;16.790756;0.360979;8.395378
54.539556;10.907911;0.15372;5.453956
87.257253;17.451451;0.389701;8.725725
90.294472;18.058894;0.417077;9.029447
85.824593;17.164919;0.37711;8.582459
62.763193;12.552639;0.202888;6.276319
80.589621;16.117924;0.33286;8.058962
54.074577;10.814915;0.151144;5.407458
55.060397;11.012079;0.156632;5.50604
94.757031;18.951406;0.458988;9.475703
67.820781;13.564156;0.236509;6.782078
96.62133;19.324266;0.47709;9.662133
65.494124;13.098825;0.220722;6.549412
78.062869;15.612574;0.31249;7.806287
74.457081;14.891416;0.284536;7.445708
70.416627;14.083325;0.254767;7.041663
69.577873;13.915575;0.248793;6.957787
97.333391;19.466678;0.484097;9.733339
75.799729;15.159946;0.294792;7.579973
97.311399;19.46228;0.48388;9.73114
54.062412;10.812482;0.151076;5.406241
80.100112;16.020022;0.328864;8.010011
77.279041;15.455808;0.306302;7.727904
71.921035;14.384207;0.265659;7.192103
83.965271;16.793054;0.361077;8.396527
57.366945;11.473389;0.169856;5.736695
75.138106;15.027621;0.289715;7.513811
57.039065;11.407813;0.167943;5.703906
93.174081;18.634816;0.443892;9.317408
67.870972;13.574194;0.236856;6.787097
72.869929;14.573986;0.272646;7.286993
74.590889;14.918178;0.285549;7.459089
58.823741;11.764748;0.178484;5.882374
83.739435;16.747887;0.359154;8.373944
98.291454;19.658291;0.493605;9.829145
57.694818;11.538964;0.171779;5.769482
76.432407;15.286481;0.299688;7.643241
83.580681;16.716136;0.357805;8.358068
86.737558;17.347512;0.38511;8.673756
76.947292;15.389458;0.303702;7.694729
62.154806;12.430961;0.199017;6.215481
75.136793;15.027359;0.289705;7.513679
90.959453;18.191891;0.423195;9.095945
77.858719;15.571744;0.310873;7.785872
80.090191;16.018038;0.328783;8.009019
56.691116;11.338223;0.165926;5.669112
63.058032;12.611606;0.204777;6.305803
87.240666;17.448133;0.389554;8.724067
63.596662;12.719332;0.208251;6.359666
50.319297;10.063859;0.131133;5.03193
89.84596;17.969192;0.412976;8.984596
98.796451;19.75929;0.498654;9.879645
96.913574;19.382715;0.47996;9.691357
58.342608;11.668522;0.175611;5.834261
91.616389;18.323278;0.429283;9.161639
53.85367;10.770734;0.149927;5.385367
77.260515;15.452103;0.306157;7.726052
65.336218;13.067244;0.219671;6.533622
56.3292;11.26584;0.16384;5.63292
78.457647;15.691529;0.315631;7.845765
87.625088;17.525018;0.392967;8.762509
73.550556;14.710111;0.277713;7.355056
60.900496;12.180099;0.191154;6.09005
87.189425;17.437885;0.3891;8.718943
71.887102;14.37742;0.26541;7.18871
93.229892;18.645978;0.44442;9.322989
87.797589;17.559518;0.394503;8.779759
81.754688;16.350938;0.342469;8.175469
79.771415;15.954283;0.326194;7.977142
66.762262;13.352452;0.229259;6.676226
93.98422;18.796844;0.451586;9.398422
85.997192;17.199438;0.378616;8.599719
60.595833;12.119167;0.189268;6.059583
98.852438;19.770488;0.499215;9.885244
85.156593;17.031319;0.37131;8.515659
78.925619;15.785124;0.319373;7.892562
89.140659;17.828132;0.406568;8.914066
99.420322;19.884064;0.504926;9.942032
91.830844;18.366169;0.43128;9.183084
77.274155;15.454831;0.306264;7.727416
94.308913;18.861783;0.454688;9.430891
87.897439;17.579488;0.395394;8.789744
93.442403;18.688481;0.446433;9.34424
92.854784;18.570957;0.440877;9.285478
78.025012;15.605002;0.31219;7.802501
74.073478;14.814696;0.281639;7.407348
77.677315;15.535463;0.309439;7.767732
50.481134;10.096227;0.131966;5.048113
92.123046;18.424609;0.434008;9.212305
94.437785;18.887557;0.455923;9.443778
80.434303;16.086861;0.33159;8.04343
61.09619;12.219238;0.19237;6.109619
77.251481;15.450296;0.306086;7.725148
58.279911;11.655982;0.175238;5.827991
89.322204;17.864441;0.408213;8.93222
88.60425;17.72085;0.401728;8.860425
64.236297;12.847259;0.212415;6.42363
53.770028;10.754006;0.149468;5.377003
55.971617;11.194323;0.161792;5.597162
86.8603;17.37206;0.386192;8.68603
68.893527;13.778705;0.243972;6.889353
81.303344;16.260669;0.338731;8.130334
57.469251;11.49385;0.170455;5.746925
96.834399;19.36688;0.479181;9.68344
56.335078;11.267016;0.163874;5.633508
53.848768;10.769754;0.1499;5.384877
88.200618;17.640124;0.398105;8.820062
98.061136;19.612227;0.491311;9.806114
73.186015;14.637203;0.274993;7.318601
62.690771;12.538154;0.202425;6.269077
64.713011;12.942602;0.215544;6.471301
77.840194;15.568039;0.310726;7.784019
73.505374;14.701075;0.277376;7.350537
79.055045;15.811009;0.320412;7.905504
84.148734;16.829747;0.362644;8.414873
99.727648;19.94553;0.508031;9.972765
80.108152;16.02163;0.328929;8.010815
68.045712;13.609142;0.238065;6.804571
59.164413;11.832883;0.180533;5.916441
97.813624;19.562725;0.488851;9.781362
65.552577;13.110515;0.221112;6.555258
87.316455;17.463291;0.390226;8.731645
89.631643;17.926329;0.411024;8.963164
85.333631;17.066726;0.372843;8.533363
86.327959;17.265592;0.38151;8.632796
82.88803;16.577606;0.351948;8.288803
58.745711;11.749142;0.178017;5.874571
52.315922;10.463184;0.141596;5.231592
59.530234;11.906047;0.182746;5.953023
96.552343;19.310469;0.476414;9.655234
64.689322;12.937864;0.215388;6.468932
85.370631;17.074126;0.373163;8.537063
93.448704;18.689741;0.446493;9.34487
54.970544;10.994109;0.156128;5.497054
58.380628;11.676126;0.175837;5.838063
63.005569;12.601114;0.20444;6.300557
80.428188;16.085638;0.33154;8.042819
96.608004;19.321601;0.47696;sep.08
86.519706;17.303941;0.383193;8.651971
74.176244;14.835249;0.282413;7.417624
85.87286;17.174572;0.377531;8.587286
79.616179;15.923236;0.324937;7.961618
77.295119;15.459024;0.306428;7.729512
79.432275;15.886455;0.32345;7.943228
79.724774;15.944955;0.325816;7.972477
52.59411;10.518822;0.143085;5.259411
87.590816;17.518163;0.392662;8.759082
98.196436;19.639287;0.492658;9.819644
74.131177;14.826235;0.282073;7.413118
89.594556;17.918911;0.410686;8.959456
58.496097;11.699219;0.176525;5.84961
96.190585;19.238117;0.472876;9.619058
94.605615;18.921123;0.457533;9.460561
58.157994;11.631599;0.174515;5.815799
71.307723;14.261545;0.261191;7.130772
81.577072;16.315414;0.340996;8.157707
91.671701;18.33434;0.429798;9.16717
72.13562;14.427124;0.267231;7.213562
60.50644;12.101288;0.188717;6.050644
73.447048;14.68941;0.27694;7.344705
95.103057;19.020611;0.462321;9.510306
85.884696;17.176939;0.377634;8.58847
88.530903;17.706181;0.401068;8.85309
76.633671;15.326734;0.301253;7.663367
98.001449;19.60029;0.490717;9.800145
79.34238;15.868476;0.322725;7.934238
84.391489;16.878298;0.364722;8.439149
68.53483;13.706966;0.241464;6.853483
70.674417;14.134883;0.256617;7.067442
71.143165;14.228633;0.259999;7.114316
69.29946;13.859892;0.246826;6.929946
83.500149;16.70003;0.357121;8.350015
81.526006;16.305201;0.340573;8.152601
84.988169;16.997634;0.369855;8.498817
61.940764;12.388153;0.197664;6.194076
85.936398;17.18728;0.378085;8.59364
60.021336;12.004267;0.185737;6.002134
60.199367;12.039873;0.186828;6.019937
55.608857;11.121771;0.159728;5.560886
83.73385;16.74677;0.359106;8.373385
95.297214;19.059443;0.464197;9.529721
60.549274;12.109855;0.188981;6.054927
78.184745;15.636949;0.313458;7.818474
69.935678;13.987136;0.251333;6.993568
88.056246;17.611249;0.396813;8.805625
68.498737;13.699747;0.241212;6.849874
90.765016;18.153003;0.421402;9.076502
85.290711;17.058142;0.372471;8.529071
83.662821;16.732564;0.358502;8.366282
76.803556;15.360711;0.302578;7.680356
71.333868;14.266774;0.261381;7.133387
58.292568;11.658514;0.175313;5.829257
86.101564;17.220313;0.379528;8.610156
63.072658;12.614532;0.204871;6.307266
79.073187;15.814637;0.320558;7.907319
99.988163;19.997633;0.51067;9.998816
91.085276;18.217055;0.424358;9.108528
50.661447;10.132289;0.132898;5.066145
81.430826;16.286165;0.339785;8.143083
50.382393;10.076479;0.131458;5.038239
68.20262;13.640524;0.239153;6.820262
69.055986;13.811197;0.245112;6.905599
77.52202;15.504404;0.308214;7.752202
52.988012;10.597602;0.145208;5.298801
70.295095;14.059019;0.253897;7.02951
74.995949;14.99919;0.28863;7.499595
64.664578;12.932916;0.215225;6.466458
59.617445;11.923489;0.183275;5.961745
96.21723;19.243446;0.473137;9.621723
85.371325;17.074265;0.373169;8.537133
71.555736;14.311147;0.262993;7.155574
81.472334;16.294467;0.340128;8.147233
66.526763;13.305353;0.227662;6.652676
76.77259;15.354518;0.302337;7.677259
78.149834;15.629967;0.313181;7.814983
84.553783;16.910757;0.366114;8.455378
57.699951;11.53999;0.171809;5.769995
68.595225;13.719045;0.241885;6.859522
88.577426;17.715485;0.401486;8.857743
79.502712;15.900542;0.324019;7.950271
88.577364;17.715473;0.401486;8.857736
99.100779;19.820156;0.501709;9.910078
84.87201;16.974402;0.368853;8.487201
93.870861;18.774172;0.450505;9.387086
99.809297;19.961859;0.508857;9.98093
61.006892;12.201378;0.191815;6.100689
97.398585;19.479717;0.484741;9.739858
68.453348;13.69067;0.240896;6.845335
55.914983;11.182997;0.161469;5.591498
61.952601;12.39052;0.197739;6.19526
94.851122;18.970224;0.459893;9.485112
59.359889;11.871978;0.181714;5.935989
78.768541;15.753708;0.318115;7.876854
55.226464;11.045293;0.157566;5.522646
65.531229;13.106246;0.22097;6.553123
76.241228;15.248246;0.298204;7.624123
83.027255;16.605451;0.353121;8.302725
75.196733;15.039347;0.290163;7.519673
99.640583;19.928117;0.50715;9.964058
63.060297;12.612059;0.204791;6.30603
53.834159;10.766832;0.14982;5.383416
81.147571;16.229514;0.337445;8.114757
89.073481;17.814696;0.40596;8.907348
98.291495;19.658299;0.493605;9.82915
55.24782;11.049564;0.157686;5.524782
89.861535;17.972307;0.413118;8.986153
91.765804;18.353161;0.430674;9.17658
59.328973;11.865795;0.181527;5.932897
84.922824;16.984565;0.369291;8.492282
94.519404;18.903881;0.456705;9.45194
92.288212;18.457642;0.435554;9.228821
